"","A.t1_rep2","A.t2_rep2","A.t3_rep2","A.t4_rep2","A.t5_rep2","A.t6_rep2","B.t1_rep2","B.t2_rep2","B.t3_rep2","B.t4_rep2","B.t5_rep2","B.t6_rep2"
"YNL274C",11105,12160,11360,11955,12845,11290,18795,18085,19630,23665,19325,19640
"YNL273W",2405,3005,2310,2385,2265,2050,1670,1105,1470,1485,1440,1135
"YNL272C",8400,8390,7085,8215,7530,7230,5475,5385,5620,6525,5045,5295
"YNL271C",11855,12410,10515,10665,9965,9860,9295,9465,8985,10490,9535,8420
"YNL270C",1285,1225,1050,1125,1315,1345,745,810,740,930,800,795
"YNL269W",150,160,165,210,250,130,100,100,70,100,75,170
"YNL268W",33675,37385,32500,34225,33725,33195,26350,25315,27520,29495,25535,24485
"YNL267W",14160,14730,12690,12450,13400,12785,10260,9075,9210,10580,9085,9190
"YNL266W",50,45,30,25,45,55,40,55,60,55,60,40
"YNL265C",3325,2960,2915,3440,3200,3140,2255,2450,2270,2620,1925,2430
"YNL264C",7815,8345,8130,8055,8680,7285,6700,7035,6440,6975,6640,6340
"YNL263C",22060,25395,22555,23520,23410,22790,16710,15675,16705,18835,17835,17090
"YNL262W",5240,5645,4945,4675,4455,4435,2880,3020,3070,3320,2690,2455
"YNL261W",3965,4345,4120,4160,4310,3710,3815,3425,3835,4500,3115,4115
"YNL260C",2185,2200,2270,2540,2360,2440,1905,1865,1955,2260,1800,1840
"YNL259C",2225,3085,3040,3655,2880,3535,2310,2345,2970,2750,2410,2610
"YNL258C",6730,7035,6395,6310,6355,6065,4520,5030,4925,5830,4625,5155
"YNL257C",7525,7595,6620,7195,6675,6300,5245,5435,5065,5880,4945,5095
"YNL256W",5635,5735,5340,5655,5475,5295,4785,4580,4435,5015,4230,4420
"YNL255C",26680,33120,30395,32280,33595,32495,36445,35805,37840,41010,31890,36400
"YNL254C",3135,2790,2830,3250,2835,2915,1905,2035,1985,2070,2050,2145
"YNL253W",6435,7020,6630,7095,7110,6315,4830,4615,4680,5635,4230,4910
"YNL252C",6620,7030,7065,7320,7390,7060,6055,6845,7155,7600,5345,6390
"YNL251C",8690,8955,8025,8975,8580,7970,10130,8100,10185,10540,8940,10825
"YNL250W",3465,3095,3120,3140,2620,2705,1595,1860,1595,2100,1635,1420
"YNL249C",2450,3070,2435,2870,2585,2500,2090,2065,1910,2390,1855,1855
"YNL248C",3355,4155,3465,4115,3550,3670,4485,4235,4270,4795,3970,4140
"YNL247W",20995,22495,19440,20370,19225,18915,18930,17800,18025,19525,17735,16400
"YNL246W",10125,11095,10770,10395,11420,10750,9175,9835,9715,9985,9005,8835
"YNL245C",3290,3805,3210,3440,3375,3090,2515,2580,2345,2640,2410,2585
"YNL244C",19010,23835,19320,22820,23685,24385,23345,23125,24510,26935,20775,23720
"YNL243W",31720,32845,27070,26955,27485,25685,27690,24205,25685,27940,24170,23870
"YNL242W",8975,8725,8675,8830,8715,7780,8105,7870,7055,8665,7445,7065
"YNL241C",67860,70540,61880,67105,66325,65070,60555,56105,57130,63095,63370,61520
"YNL240C",6000,6330,5700,5735,5740,5295,4205,4835,4125,4510,4810,3725
"YNL239W",42675,46290,39630,43875,44065,42350,34635,29875,33180,36565,33295,33860
"YNL238W",12990,13785,12025,11870,11755,11135,12910,11775,12540,13740,12415,10835
"YNL237W",5730,6110,5710,5855,6000,5465,5320,5215,4905,5990,4885,4475
"YNL236W",7550,8410,6850,7840,7365,7090,5420,5060,4905,5830,5165,5180
"YNL235C",25,60,25,15,10,40,35,20,15,0,5,0
"YNL234W",6100,5685,5655,6105,5735,5700,3690,3430,3750,3735,3115,3425
"YNL233W",6120,6780,5315,6140,5780,5540,3470,3970,3595,3720,3130,3040
"YNL232W",6110,5870,6435,6580,6160,6030,3950,4320,4040,4335,3605,4020
"YNL231C",6120,8215,6415,7345,6815,6625,3890,4185,3810,4390,2895,3970
"YNL230C",2115,2325,2075,2625,2290,2385,1755,1690,1735,1860,1825,1710
"YNL229C",10065,11045,9805,10130,10620,10275,8855,9280,9880,11260,8630,8560
"YNL228W",25,30,65,50,20,15,30,5,55,-45,0,20
"YNL227C",1015,930,720,820,905,760,520,535,670,545,465,470
"YNL226W",-20,75,35,10,75,30,10,5,35,5,15,75
"YNL225C",2890,2985,2955,2940,2815,2840,1360,1685,1765,2200,1200,1875
"YNL224C",3965,4100,3880,3915,3460,3790,3110,3075,2670,3730,2145,2690
"YNL223W",6650,7175,7070,7455,6915,6665,4710,5380,4945,6145,5590,4865
"YNL222W",1885,2310,1970,2230,2255,2495,1840,1475,2180,2040,1450,2170
"snR19",735,1175,1045,875,1680,935,1580,1290,1970,1575,885,1295
"YNL221C",4540,5370,4640,4850,4710,4485,3330,3335,3475,3640,3115,2720
"YNL220W",32165,37955,30040,33075,34090,34230,30935,27355,31200,34795,27390,31935
"YNL219C",23820,27545,23780,24360,25045,24465,20415,20665,21725,23360,20015,19280
"YNL218W",2650,2865,2405,2745,2630,2370,1620,1325,1215,1550,1345,1450
"YNL217W",7210,8865,6895,7915,7305,7235,15990,15810,16600,19230,15635,15515
"YNL216W",5865,5925,5080,5315,4785,4930,4915,4105,4560,4980,4185,4195
"YNL215W",6375,6955,6250,6715,6370,6380,4080,3955,4475,4640,3490,4460
"YNL214W",2545,3205,2610,3150,2900,3145,2195,2260,2465,2595,2165,2210
"YNL213C",2645,2850,2825,2715,3225,3240,2245,2665,2430,2960,1920,2540
"YNL212W",7780,8375,7860,8665,7950,7445,7170,7160,7480,8470,6660,6740
"YNL211C",795,760,790,840,785,750,870,1045,855,1115,685,900
"YNL210W",1400,1570,1595,1485,1560,1510,955,1230,1000,960,1155,965
"YNL209W",176180,192245,158230,170410,161040,160715,227200,210950,207090,218475,205005,180530
"YNL208W",80925,92955,82935,86715,91250,89825,78995,83065,86145,95935,81155,85860
"YNL207W",5385,6320,5365,5975,5800,5620,3315,3220,2935,3340,2930,2855
"YNL206C",5375,5970,5590,6150,5485,5645,3690,3755,4110,4495,3180,3810
"YNL205C",-10,-5,20,55,25,20,20,60,35,80,10,0
"YNL204C",960,855,965,855,940,815,510,560,590,580,540,560
"YNL203C",170,155,100,165,155,120,45,135,95,130,55,110
"YNL202W",1390,1510,1475,1360,1445,1630,1035,1145,1245,1285,1095,1130
"YNL201C",5860,5530,6090,5565,5785,5280,3535,3460,3390,4150,3300,3505
"YNL200C",17845,20310,18810,19540,19740,19970,22275,23080,25395,28395,22510,23315
"YNL199C",5835,6395,6125,6815,6315,5925,4385,4425,4910,5660,3835,4245
"YNL198C",110,130,125,160,90,105,120,125,95,100,100,75
"YNL197C",17500,17840,14980,15630,16140,15105,14135,12875,12550,14750,13335,11600
"YNL196C",1850,2060,2015,2545,2530,1990,1910,2125,2290,2560,2050,2150
"YNL195C",2340,2795,2775,3050,2830,2910,7400,8180,8250,9715,7810,7310
"YNL194C",2285,2635,2390,2270,2500,2295,23590,30830,26270,30340,29270,20475
"YNL193W",6900,8235,7110,7630,7900,7100,4955,4980,4960,6045,4765,4805
"YNL192W",55885,51475,56410,50840,48960,43820,36495,39365,32055,39715,38200,26160
"YNL191W",3105,4080,3275,3515,3415,3215,2360,2150,2355,2285,1815,2105
"YNL190W",17585,18225,14470,16025,14755,14690,18355,15740,15025,16660,15350,12355
"YNL189W",25355,28010,24100,24935,24750,24400,24100,21450,22580,25120,21155,22175
"YNL188W",2655,3355,2670,3095,2840,2775,1445,1380,1330,1490,940,1690
"YNL187W",2695,2780,2485,2785,2845,2685,1345,1550,1810,1680,1855,1490
"YNL186W",5070,6170,4915,5390,4810,4700,3600,3290,3540,3730,3100,3395
"YNL185C",3600,3905,3325,3945,4205,3740,3755,4155,4555,4455,3355,4030
"YNL184C",-15,10,25,10,75,95,70,90,50,-10,50,10
"YNL183C",10065,9840,9255,8805,9325,8205,9800,8975,9510,10805,8485,8735
"YNL182C",1775,1860,1780,1895,1745,1875,1485,1460,1360,1710,1160,1390
"YNL181W",6775,7865,7200,7495,7530,6975,5940,5620,5960,6245,5105,5325
"YNL180C",6000,7140,6165,6535,6550,6435,5140,5920,5635,6540,4605,5330
"YNL179C",575,795,680,720,695,665,465,650,545,600,605,425
"YNL178W",174940,196805,173140,189440,187455,189510,224965,217960,212170,246450,201685,208545
"YNL177C",10375,12405,11205,12115,12160,11345,11275,11140,12050,13575,10175,11220
"YNL176C",21655,23065,20895,21105,21735,18900,14675,12935,13180,15205,13380,12610
"YNL175C",1445,1365,1470,1340,1195,1185,1155,1355,1155,1250,975,930
"YNL174W",30,40,15,0,60,20,15,20,15,40,35,60
"YNL173C",20255,21685,20105,21060,21480,19370,21225,21595,23915,25820,19020,22040
"YNL172W",4650,4730,4145,4155,4420,3815,3220,2700,2700,3575,2915,3020
"YNL171C",10,30,-10,30,65,30,-15,0,30,60,25,55
"YNL170W",45,130,95,80,45,105,65,50,75,70,75,95
"YNL169C",12585,14595,12295,13405,14220,12195,10400,8910,10005,10800,9970,9890
"YNL168C",11935,14965,13030,13280,13985,13355,12115,11680,12275,13850,12235,11875
"YNL167C",11615,11395,11285,10390,10705,9085,10270,9180,9045,10465,9045,7705
"YNL166C",3625,4125,3655,4060,4310,3975,2265,2605,2670,2975,1940,2645
"YNL165W",4420,4760,4225,4445,4855,4275,3385,3485,3470,4155,3300,3780
"YNL164C",2060,2425,1795,2400,2040,2320,765,740,870,990,830,845
"YNL163C",5720,6250,5475,5680,5260,5025,4385,4220,4390,4975,3700,3755
"YNL162W-A",175,215,245,220,225,260,160,300,80,200,110,205
"YNL162W",57305,67285,60775,68485,66705,70275,84415,88530,86045,98080,77605,87925
"YNL161W",13045,13410,12095,11790,12400,11675,7315,6435,6920,8085,7310,7125
"YNL160W",10550,11405,10185,9960,10760,10145,95265,92365,105460,110035,95915,85445
"YNL159C",10425,11920,10890,11715,12715,11980,9910,9940,10585,12480,10600,9985
"YNL158W",4690,4970,4715,4830,4505,4655,4005,3975,3775,4670,4000,3550
"YNL157W",10630,11565,11090,11155,11090,11065,9850,10330,11000,12305,9060,10410
"YNL156C",19125,22020,19610,21105,21325,20745,16445,16435,17710,19515,15885,16585
"YNL155W",10610,12505,10670,11935,12365,11605,8460,8230,10310,11770,7190,9410
"YNL154C",17400,20240,15760,17030,17380,15445,19035,17270,18730,20630,16290,17250
"YNL153C",6255,7560,6640,7980,7695,7600,4250,4590,4875,5315,3845,4850
"YNL152W",4715,4790,4985,5110,5255,4620,3185,3050,3000,3355,2870,2930
"YNL151C",3540,3955,3665,4025,3735,3530,2970,3445,3010,3325,2405,2670
"YNL150W",135,180,105,115,60,145,95,165,95,105,90,115
"YNL149C",905,915,1025,1105,1190,960,645,780,780,840,740,840
"YNL148C",6890,7400,6500,7070,6915,7070,3265,3210,3440,3815,3265,3040
"YNL147W",5180,6245,5750,5780,5540,6260,3990,4345,4565,5155,3550,4535
"YNL146C-A",390,535,430,480,440,380,280,285,380,355,300,390
"YNL146W",2065,2705,2370,2545,2235,2605,740,705,1040,950,915,900
"YNL145W",15535,17965,18885,18195,18705,18385,60615,65640,68280,67720,60385,59945
"YNL144C",12715,13025,13615,12700,12860,10995,21350,23170,20610,24255,20590,17035
"YNL144W-A",60,45,100,55,55,5,20,5,-5,45,25,35
"YNL143C",550,690,740,710,835,850,555,530,505,715,590,525
"YNL142W",4755,5265,4170,4705,4965,5070,3375,2615,3655,3945,3470,3835
"YNL141W",2395,2430,2785,2570,2100,2265,6840,6465,6350,6255,5980,5495
"YNL140C",20,80,70,110,75,85,40,30,25,0,55,30
"YNL139C",8935,9045,7740,7805,8240,6980,5435,5735,5670,6235,5350,4780
"YNL138W-A",1990,2090,1890,2070,1940,1800,1230,1550,1580,1605,1480,1255
"YNL138W",38470,42790,36695,39190,40270,38070,37035,33095,35510,39715,35530,35375
"YNL137C",8405,9600,7660,8185,8360,7990,7815,7405,8165,9600,7010,8005
"YNL136W",3170,3675,3430,3535,3180,3120,2025,2440,2130,2410,1700,2515
"YNL135C",76680,94455,83025,89800,92850,95650,71350,74750,78110,83320,75650,73485
"YNL134C",21895,23765,23150,22050,23510,21320,31920,32325,33220,36940,33470,29780
"YNL133C",1325,1380,1435,1805,1630,1385,750,955,955,1215,870,900
"tF(GAA)N",50,60,0,65,-45,20,70,15,25,50,-15,30
"YNL132W",2410,2570,2165,2220,2280,2310,2050,1980,1615,2240,1880,1630
"YNL131W",16385,20390,17585,19435,19600,20315,20275,19330,21325,22880,19810,20250
"YNL130C",17300,20865,17505,18055,18610,18220,15680,13990,14920,16715,15245,13270
"YNL130C-A",25,160,140,140,180,55,140,120,90,105,70,35
"YNL129W",2245,3080,2210,2750,2880,2765,1605,1335,1670,1785,1235,1645
"YNL128W",775,1175,935,1080,1150,945,520,585,600,680,500,615
"YNL127W",6600,6380,5815,5990,6100,5650,4395,4385,4320,4755,4345,3800
"YNL126W",2425,2985,2525,3095,2380,2600,1815,1600,1850,2135,1435,1665
"YNL125C",15880,16815,14915,15710,15395,14030,15445,15430,14570,16900,15140,13855
"YNL124W",4380,4855,4195,4100,4315,4250,2230,2290,1915,2120,1830,1895
"YNL123W",8270,9435,7360,7945,7845,6980,6420,5370,6100,6895,4940,5765
"YNL122C",2830,2995,2755,2960,3160,3170,3365,2685,3205,4110,2640,3430
"YNL121C",21135,22795,18355,20465,20955,19040,19610,17735,18265,19850,17110,17095
"YNL120C",45,20,20,35,15,0,50,30,15,20,10,-15
"YNL119W",995,1035,865,1010,880,765,830,915,635,795,535,685
"YNL118C",18075,17625,16420,17645,16925,14825,12675,12550,12690,14500,12055,11435
"YNL117W",1660,2075,1995,1830,1965,1900,1535,1335,1715,1675,1520,1495
"YNL116W",4110,4385,3970,4295,4435,4475,2060,1685,1880,1945,1910,1550
"YNL115C",16505,18890,15410,16885,16750,16395,17155,16010,17590,19685,17335,17220
"YNL114C",50,15,40,15,-20,50,20,-20,40,65,55,75
"YNL113W",410,770,650,655,675,635,410,390,340,525,255,315
"YNL112W",9650,10450,10195,10230,9265,9255,14015,12830,12305,12905,12460,10030
"YNL111C",1725,2565,1755,2285,2290,2470,1425,1330,1510,1330,1095,1750
"YNL110C",1515,2045,1975,1940,1615,1975,1680,1770,1820,1845,1420,1700
"YNL109W",60,35,80,90,60,95,45,90,100,55,115,110
