"","A.t1_rep3","A.t2_rep3","A.t3_rep3","A.t4_rep3","A.t5_rep3","A.t6_rep3","B.t1_rep3","B.t2_rep3","B.t3_rep3","B.t4_rep3","B.t5_rep3","B.t6_rep3"
"YPR032W",10390,10110,9520,9590,9650,8550,1,7330,7190,8350,7300,6960
"YPR033C",68680,78700,68150,72590,69400,68530,2,52820,56450,62850,49740,50720
"YPR034W",20660,21620,18500,20680,19300,20130,1,11890,11720,13220,11540,12490
"YPR035W",453490,543690,441700,481450,511600,460070,2,231410,269060,308680,227190,289370
"YPR036W",123330,132220,118300,117590,122910,112980,3,94330,94050,108000,88060,84660
"YPR036W-A",184600,187330,200640,181280,184350,164120,2,125590,91530,103570,99320,60710
"YPR037C",5490,6720,6120,5960,6140,6190,1,6810,6640,6560,5180,5950
"YPR038W",70,80,60,70,70,70,1,70,70,70,70,70
"YPR039W",70,80,100,70,80,80,2,70,80,70,70,70
"YPR040W",7980,9220,9040,9830,9440,8730,2,5830,4910,5640,5150,5440
"YPR041W",39030,48650,41500,46070,42330,45200,2,46410,48930,49900,46880,45940
"YPR042C",29510,29030,27000,24800,28210,22990,1,24770,21600,24390,21420,15430
"YPR043W",80,100,120,90,160,100,2,60,100,130,130,80
"YPR044C",200,150,150,130,200,180,2,160,140,170,130,130
"YPR045C",12130,12330,12200,12570,13050,11930,2,10780,11390,12420,9420,10130
"YPR046W",2530,3570,2490,3020,3210,2800,3,1860,1930,1990,1600,1940
"YPR047W",11570,11530,11340,11310,11810,11050,2,8870,10260,11140,9180,9730
"YPR048W",4690,5590,4540,4320,4720,4880,2,1830,1800,1900,1800,1740
"YPR049C",7310,6700,7580,7710,7250,5960,1,4150,3850,4510,3370,3660
"YPR050C",70,60,70,70,80,60,3,70,70,70,70,70
"YPR051W",800,900,720,840,980,770,3,670,790,810,610,730
"YPR052C",12030,15300,12420,13850,12620,14450,2,13120,14370,13940,10980,11460
"YPR053C",1800,1620,1680,1490,1760,1770,2,1410,1250,1210,1140,1100
"YPR054W",9650,10920,9130,10180,10020,9270,2,7330,7250,8380,7510,6990
"YPR055W",9960,10860,9440,9910,9560,7960,3,7030,8190,9220,7200,6990
"YPR056W",6170,7240,6080,7300,6400,6220,3,6620,6790,6710,4920,6100
"YPR057W",8790,9070,9540,10220,8570,8630,2,6150,5600,6950,4890,6180
"YPR058W",14370,15600,14280,15240,16070,14470,2,10590,10660,12800,10830,10610
"YPR059C",110,130,70,90,130,90,1,80,110,120,70,90
"YPR060C",8180,9160,8560,9150,9590,8770,2,8140,7170,8080,7130,6640
"YPR061C",9160,9240,8430,9370,9690,9600,2,5240,5080,5720,4450,4320
"YPR062W",42140,52700,44790,49010,50760,50140,2,32730,34370,37200,30370,32230
"YPR063C",70770,82480,71830,78940,79580,81380,2,55550,55940,60510,54840,49640
"YPR064W",3640,3870,3040,3950,3060,3840,3,730,580,790,490,630
"YPR065W",25460,24220,25240,25190,25890,24690,2,7480,8190,9360,7070,8650
"YPR066W",8190,9990,9030,9080,8740,8270,2,6270,6220,6830,5730,6160
"YPR067W",12030,14260,13010,13290,15080,13520,2,10870,12530,13080,10600,10940
"YPR068C",4280,5570,4750,5410,5460,5060,2,2840,2970,3260,2940,2950
"YPR069C",38720,45900,41300,46480,45010,46020,2,46920,47670,53610,46320,49060
"YPR070W",9700,9920,9750,10350,9820,9620,2,7470,8140,8660,6610,8220
"YPR071W",6000,7190,6150,6480,6940,6470,3,5030,5410,6050,5060,5250
"tS(UGA)P",100,70,70,70,90,90,2,90,130,60,120,70
"YPR072W",31300,31730,30380,31810,30890,28670,1,22110,23480,27640,20110,23250
"YPR073C",13800,15290,15030,15800,15450,15090,1,10960,11950,12610,10060,11070
"YPR074C",177290,196190,160530,170620,168740,162200,2,167210,171220,179460,157990,146870
"YPR074W-A",90,120,110,120,80,100,2,120,80,130,90,80
"YPR075C",37640,41600,36970,38880,39660,38900,2,22560,22280,24460,21360,22470
"YPR076W",90,80,80,80,70,80,2,100,80,70,90,70
"YPR077C",90,80,90,70,70,80,2,80,70,70,70,70
"YPR078C",4690,5110,5010,4660,4500,5530,1,2900,2520,2970,2260,2750
"YPR079W",15710,18640,15820,17300,17840,16750,2,15090,15020,18670,14930,13570
"YPR080W",1766940,1907790,1708540,1723180,1709920,1648760,3,2045870,1980390,2223770,2037190,1825770
"YPR081C",16900,17870,16830,17100,17210,15540,2,11300,11910,14750,11360,11750
"YPR082C",6300,7650,7210,7650,8530,8730,3,6200,6280,7220,5330,6130
"YPR083W",7700,7840,6490,6670,7310,6810,3,5430,5430,6660,5390,6370
"YPR084W",11750,12550,12140,12250,13730,12380,2,9760,8890,11140,8880,8610
"YPR085C",6580,6790,6580,6980,6840,6200,2,6240,5800,6590,6480,5240
"YPR086W",19850,22470,20130,21070,21060,19670,2,15530,14770,17480,13480,15360
"YPR087W",110,150,120,90,120,80,2,140,100,150,90,80
"YPR088C",33700,36050,32500,36080,32030,32060,1,27280,28040,33030,26820,25600
"YPR089W",23590,24340,20800,21580,20490,19520,1,15120,15860,19020,15090,14990
"YPR091C",39560,40770,37160,39420,37800,35650,2,38190,42180,43820,38150,35600
"YPR092W",190,300,210,250,300,220,2,340,240,220,220,230
"snR51",500,1020,1040,810,730,780,0,1170,1030,980,660,700
"snR70",4600,4930,4300,5050,4960,4630,2,5180,4920,5980,4300,4380
"snR41",4840,5520,4700,5190,4740,4510,1,4490,5490,5890,4770,4590
"YPR093C",9650,9360,9630,10800,10920,9960,2,7840,7410,9020,7110,7530
"YPR094W",2980,3780,3350,3730,4200,3310,2,2650,3310,4200,2440,3160
"YPR095C",16900,16300,15080,14520,14150,12610,2,14210,14120,15290,12680,10650
"YPR096C",740,730,650,500,680,420,2,480,500,520,600,350
"YPR097W",15110,16210,14770,15060,15330,13360,2,13050,11630,13890,12200,11570
"YPR098C",27940,33310,28130,31230,34970,33230,2,27240,28860,32470,25590,26960
"YPR099C",110,130,110,100,70,100,2,130,130,100,110,100
"YPR100W",660,790,670,880,810,980,2,970,930,910,610,900
"YPR101W",5350,5490,5280,6100,5320,5300,3,4510,4220,5450,3510,3990
"YPR102C",209510,237800,222280,239990,242950,241540,2,262650,252720,302000,241830,261940
"YPR103W",61060,76590,67250,73530,73520,73540,1,63310,69410,73810,60000,70450
"YPR104C",6190,6480,5170,5310,5520,5400,1,4820,4730,5360,3420,3860
"YPR105C",16720,17300,14320,15580,16150,13300,3,11600,13150,14990,11870,11790
"YPR106W",8580,9210,9750,9220,10370,8740,3,10380,9580,12290,11760,11480
"YPR107C",8840,8400,8810,9260,9740,10110,2,6630,6650,7760,6790,6870
"YPR108W",49010,52500,47630,50910,50970,47400,2,38290,40740,46880,32450,42490
"YPR108W-A",70,100,100,70,80,100,1,90,80,100,80,60
"tT(UGU)P",70,70,70,70,70,70,1,70,60,70,70,70
"YPR109W",16140,17400,16380,16380,17490,16740,1,13470,15610,16830,13580,14030
"YPR110C",28950,34610,31610,31900,32480,29720,3,28790,29140,31750,27000,28760
"YPR111W",8220,9330,7430,9240,8390,8840,2,4230,4760,5230,3610,4950
"YPR112C",3490,3130,3240,3260,2870,3290,2,2290,1620,2320,1840,1560
"YPR113W",96000,111950,95630,105770,106860,104740,1,103830,110260,115060,105620,99600
"YPR114W",48020,52480,44080,50660,49930,51130,1,37530,35280,38470,37930,35720
"YPR115W",35320,33310,29310,31580,31590,28750,2,33040,33060,38990,34290,29540
"YPR116W",2410,1710,2250,1930,2000,1840,2,1340,1090,1410,1160,1020
"YPR117W",15060,14820,14430,13740,12650,13480,1,14540,13900,16010,13620,11380
"YPR118W",28950,34670,29920,34660,32840,33260,2,20160,21250,24050,20450,20570
"tK(UUU)P",130,160,130,130,90,110,2,290,340,330,350,350
"YPR119W",7360,9200,6910,7310,7220,7150,2,5960,8130,8370,6090,8050
"YPR120C",4100,4970,4630,5380,4630,5190,2,2200,2060,2070,2160,2470
"tC(GCA)P2",70,60,70,70,70,80,3,70,80,70,70,70
"YPR121W",5280,6130,5040,5480,5740,5390,3,4700,4370,5250,4860,4780
"YPR122W",17380,17950,16440,17860,16720,16750,2,15560,14530,17320,15130,13960
"YPR123C",1580,2120,1870,2200,2130,1720,2,4100,3920,4350,4070,4000
"YPR124W",18640,19520,17990,18190,19050,19740,2,41800,41670,43450,36060,36590
"YPR125W",10030,11030,9420,10380,10840,9690,2,5240,6590,7120,5270,5530
"YPR126C",320,190,250,280,220,270,3,180,170,160,190,130
"YPR127W",31710,33550,31900,31780,33820,31400,2,26740,26460,28920,26760,24920
"YPR128C",12990,15470,13010,14570,13760,14380,3,12060,12200,14260,13320,12660
"YPR129W",21000,22800,19560,21820,20760,22890,2,14110,15870,17950,16120,16070
"YPR130C",160,130,130,80,180,110,2,120,100,150,110,90
"YPR131C",9450,9980,9520,10440,10250,8690,2,8110,8100,9860,7200,7910
"YPR132W",154530,185560,166930,193810,179570,194980,2,222910,231820,258790,198890,233620
"YPR133C",18740,23150,20660,22020,20740,20450,2,13620,13780,15380,11510,13300
"YPR133W-A",20620,25650,21290,24570,25230,26880,3,22780,26040,25210,22710,24120
"YPR134W",10470,11890,10990,11250,11550,10200,2,6400,7200,8150,6230,6240
"YPR135W",10310,10940,9400,9920,10020,8820,2,6340,6760,8180,5820,6300
"YPR136C",70,70,70,60,70,80,3,70,80,70,80,80
"YPR137W",3520,5570,3740,3920,4220,4280,2,2080,2250,2650,2030,2120
"YPR137C-B",11410,10950,10230,10160,9090,8860,3,43360,38130,45590,38630,34760
"YPR137C-A",80,70,70,70,70,70,2,70,70,70,60,70
"tN(GUU)P",80,80,70,70,110,70,2,630,350,610,370,290
"YPR138C",43240,49240,35600,42650,45100,39870,3,17040,23930,23330,18780,21370
"YPR139C",23590,30480,23480,27300,28070,26000,2,13480,14290,15250,12580,13080
"YPR140W",24660,28120,22790,25410,25590,27380,1,15990,17230,18200,15580,15030
"YPR141C",3490,3270,3070,3050,3110,2520,2,1340,1620,1610,1050,1740
"YPR142C",60,80,70,80,70,90,2,70,80,60,70,60
"YPR143W",1440,2060,1750,1760,1560,1710,2,1880,1500,1530,1000,1380
"tI(AAU)P1",80,60,80,70,70,70,3,70,100,70,70,70
"YPR144C",6470,7630,7060,7220,6820,7060,2,5470,4230,4900,4440,3760
"snR45",1100,1060,1210,1220,1420,1160,2,790,1060,920,780,870
"YPR145W",91640,108680,81260,89400,96110,85380,3,92840,107500,119700,88940,107230
"YPR145C-A",510,660,590,720,760,700,2,810,580,700,670,370
"YPR146C",1560,1690,1560,1780,1320,1860,2,1070,1000,1220,1180,1140
"YPR147C",21710,26090,22910,23990,24060,22340,1,16450,17570,19240,16420,16360
"YPR148C",56830,57490,53900,56390,55560,50200,2,34370,36350,38640,28170,33410
"YPR149W",41780,46130,43380,42940,43650,42540,2,296220,290160,318880,272160,244010
"YPR150W",310,320,370,350,370,430,2,210,280,220,190,140
"YPR151C",320,490,260,360,490,280,1,480,570,470,440,340
"YPR152C",5730,6770,5080,5480,5910,5210,2,2960,2190,3510,2360,2830
"YPR153W",2600,2160,2360,2450,2290,2120,2,1540,1660,1520,1520,1320
"YPR154W",34550,33920,34390,34630,34550,33640,1,21980,22680,25930,24850,21970
"YPR155C",15620,17290,16150,15420,16180,15060,1,12650,12630,13860,13120,11760
"YPR156C",54160,54230,55900,52620,48390,46890,1,39150,37800,37300,39630,28560
"YPR157W",15530,15400,15130,13770,14930,12900,2,9700,7670,8600,8950,5930
"YPR158W",3770,3690,4590,4590,4060,3700,2,4000,3320,4430,3470,3640
"YPR158W-A",70,70,70,80,80,60,3,70,70,70,70,70
"YPR158W-B",10820,10410,8860,9350,9200,7920,2,38130,32520,39300,33500,30910
"YPR158C-D",12660,13110,11480,11740,11010,10730,2,55070,49730,58130,50120,46030
"YPR158C-C",70,70,70,60,70,70,2,80,70,70,70,70
"tA(AGC)P",70,80,80,70,80,80,2,90,120,80,140,110
"YPR159W",83110,92630,79880,80950,80460,79900,2,57610,58200,59140,58160,49370
"YPR159C-A",200,180,110,120,130,170,3,150,270,200,180,270
"tG(GCC)P2",90,90,100,110,120,130,2,100,90,100,110,110
"YPR160W",32800,29420,30120,27350,28580,25210,2,438390,463180,516830,459030,418800
"YPR160W-A",70,70,70,80,70,70,3,70,70,70,70,60
"YPR160C-A",70,70,80,70,70,70,2,70,70,70,70,80
"YPR161C",14340,15740,15090,14730,15640,13580,3,9420,9670,11050,9880,9510
"YPR162C",7320,8360,7530,7630,8420,7690,2,4680,5140,5480,4390,6020
"YPR163C",71910,83800,70350,75820,73690,69400,3,84240,85110,91880,75400,77180
"YPR164W",11990,11680,10540,10840,10200,9190,2,6830,6530,7340,6940,5230
"YPR165W",87290,98090,87020,96250,94160,94700,2,89120,91370,105450,78890,88920
"YPR166C",6130,6120,4920,5660,5610,6070,1,6110,6990,7740,4700,6200
"YPR167C",9960,13240,10020,12440,11790,11350,2,5940,6220,8210,4810,7120
"YPR168W",2490,3130,2260,2700,2350,2330,2,1860,2110,2090,2360,1820
"YPR169W",14420,15840,14610,16100,15020,13740,2,13350,12890,15680,12530,11660
"tI(AAU)P2",70,70,80,70,70,70,3,110,70,70,90,60
"YPR170C",160,340,300,320,260,200,3,270,220,320,210,280
"YPR169W-A",70,70,70,70,70,80,2,70,70,60,70,70
"YPR170W-B",5080,6560,4890,6190,5910,6470,2,6760,6980,7360,5990,5920
"YPR170W-A",70,70,70,70,70,70,2,70,70,70,70,70
"YPR171W",12960,13750,12780,12090,13000,11060,1,8050,8590,10030,8080,7730
"YPR172W",15920,16850,17050,16140,17390,17070,2,18400,18390,21410,17420,17800
"YPR173C",28730,34910,26770,30880,28730,28200,3,21890,22890,24930,18650,21890
"YPR174C",7230,8000,6930,6420,6980,6870,2,4060,3690,4490,3260,3440
"YPR175W",5990,7450,5990,6710,6600,5650,2,3480,3010,3600,3270,3070
"YPR176C",19030,23960,20370,21880,22370,20340,1,17970,19450,19920,19110,19620
"YPR177C",80,70,70,90,80,70,2,80,80,70,70,70
"YPR178W",7240,9090,6970,7240,7070,7300,2,6050,5570,6730,5740,5480
"YPR179C",9080,9420,8900,8770,9430,8910,1,7010,6680,8680,6230,6680
"YPR180W",8560,10120,8760,10060,9570,8780,2,7430,7550,9410,6410,7970
"YPR181C",115870,115800,100800,105520,104990,99480,1,91410,91520,98360,95260,83910
"YPR182W",14340,15940,14250,14520,16280,16640,2,9900,9290,9600,8930,8200
"YPR183W",77040,85460,73820,83350,79890,81570,1,68180,68360,73580,71910,66770
"YPR184W",26280,26910,23770,22150,26130,22740,2,97210,103870,119190,106150,92130
"YPR185W",13840,15320,12070,13350,14510,12730,2,11640,11890,14780,10720,12390
"YPR186C",2150,2390,2650,2450,2410,2480,2,1620,1440,1760,1340,1490
"YPR187W",19440,22590,20220,25070,24070,24290,2,23440,25240,27960,23100,23660
"YPR188C",8700,9910,8790,10630,10700,10880,2,6550,6980,8770,6180,7300
"YPR189W",12240,12790,10820,11410,11480,10610,2,8320,7850,9320,7940,7520
"YPR190C",8330,8980,7070,8490,8350,7410,2,5340,6020,6220,4660,5050
"YPR191W",70420,79760,69390,74580,75410,71790,2,68650,81200,86670,68900,79800
"YPR192W",3470,3500,2950,3150,3160,2970,2,2140,2920,2930,2540,2830
"YPR193C",1190,1590,1450,1550,2120,1160,2,1410,1260,1220,1350,1110
"YPR194C",4880,4520,4550,4160,4580,3710,2,7180,6280,7540,7070,5660
"YPR195C",1700,2060,2150,2000,2080,2330,2,2110,2350,2100,2200,2040
"YPR196W",4640,4320,4170,4140,4780,3670,2,2120,2010,2660,2250,2070
"YPR197C",140,100,120,170,90,110,2,100,110,100,80,120
"YPR198W",24770,30610,24000,27420,28380,26360,2,16410,17510,19960,18060,15730
"YPR199C",13870,13650,14480,13880,15350,13470,2,11420,10690,12840,10280,10950
"YPR200C",1730,1620,1790,1980,1940,2130,3,1170,1370,1240,1160,990
"YPR201W",5100,4850,5190,5130,4940,4450,3,3090,3030,3490,2820,2580
"YPR202W",2230,2470,2240,2200,2070,2130,1,1610,1360,1620,1320,1230
"YPR203W",690,760,610,660,600,620,3,340,350,480,340,350
"YPR204W",16750,16580,13340,14700,14090,13510,1,13070,12370,13930,12720,11210
"YPR204C-A",70,70,70,60,80,70,2,70,70,60,80,70
"YML133C",14150,13740,12590,12350,12530,11680,2,9400,8950,10240,8950,8250
"YML133W-B",70,70,80,70,70,70,1,80,70,70,70,60
"YML133W-A",70,70,70,70,80,70,2,70,70,70,80,70
"YML132W",37810,41650,37640,38590,39510,36820,2,35330,34390,36890,34590,29370
"YML131W",29210,33000,29210,31480,32940,30600,2,17170,17560,22340,18050,21130
"YML130C",22010,24970,21140,22340,21840,21040,2,20940,19940,25180,22020,19540
"YML129C",11860,14390,13000,13620,15480,13700,1,13560,13680,16120,10870,13280
"YML128C",77750,80390,81460,76820,79060,72800,2,246370,277050,303780,237540,236830
"YML127W",24850,28920,25750,25590,25610,23530,2,24930,26350,26670,24680,23690
"YML126C",68040,74290,64020,68300,66470,65940,2,59870,64580,67260,57940,59950
"YML125C",39650,47240,38830,44430,42970,40640,2,31050,29660,32850,29260,29300
"YML124C",57170,69100,55440,61610,62760,60240,2,41750,42860,47970,40160,39450
"YML123C",9290,9220,9680,9700,9000,7660,2,117390,120870,132360,121670,106060
"YML122C",500,860,650,830,690,720,2,440,290,350,300,210
"YML121W",9690,12140,10110,12050,11650,10970,2,8120,7780,9870,7410,9260
"YML120C",89650,94260,85450,83290,88400,84410,2,119780,133470,145250,123220,132300
"YML119W",6540,8270,6740,8460,7780,6750,2,6740,7060,7320,5760,8160
"YML118W",6570,6140,6810,5920,6440,5390,2,5710,4900,6570,4800,4350
"YML117W",57110,52780,53220,50850,48670,43540,2,49110,46930,53870,51040,42320
"YML116W-A",1030,730,860,770,800,680,1,970,520,1020,820,680
"YML116W",8660,10810,9260,10660,10760,11070,2,7300,7280,7970,6950,5810
"YML115C",39260,41810,36450,38570,39130,36680,3,25690,24780,27210,23560,22720
"YML114C",14710,15090,15150,15000,14900,13350,2,7430,7450,8860,7020,8130
"YML113W",2980,3550,2630,3210,3550,3160,2,1260,840,1300,1550,1260
"YML112W",5210,5650,5670,6240,6480,5990,2,3750,3320,3500,3190,3730
"YML111W",19380,20930,16440,18560,18280,16970,2,9560,11110,13100,8890,10380
"YML110C",57080,68820,59440,63980,67350,60410,2,62860,70020,77910,64600,68290
"YML109W",7110,7480,6340,6590,6550,7310,2,3220,2760,3280,2630,2890
"YML108W",2660,3370,3390,3240,3360,3340,2,2460,2010,2600,1920,1790
"YML107C",6280,7990,6430,6920,7390,7210,3,5440,5690,6630,5290,5530
"YML106W",45700,52580,44520,49790,48740,49460,2,52270,53870,59120,49020,52580
"YML105C",15050,17090,15290,15300,16830,16040,1,14570,13440,16090,11590,14020
"YML104C",9440,9840,7970,8760,8690,8840,1,7590,7390,7690,6760,6350
"YML103C",23440,23690,21790,22690,22330,21320,2,15000,14560,17840,15850,12150
"snR85",440,740,770,630,700,560,2,870,1000,930,840,1080
"YML102W",11670,12570,11600,11960,10920,10580,1,5710,5180,5980,5930,5620
"YML101C-A",80,70,70,60,70,70,2,70,60,70,70,70
"YML101C",14190,15770,13070,14420,14340,14170,3,7880,7230,8190,6760,6930
"YML100W-A",190,290,120,110,260,250,2,380,350,520,550,380
"YML100W",248820,225300,220620,206460,208280,188600,2,379060,378330,415900,395360,349260
"YML099W-A",230,250,260,190,180,220,2,230,200,200,210,180
"YML099C",14550,12650,12490,13330,12720,11130,3,7810,6770,8730,6470,6680
"YML098W",7020,7970,7600,7800,8430,9380,2,5240,5630,6010,4740,5460
"YML097C",4880,5960,5250,5540,5750,5180,2,3410,3950,5120,3030,3220
"YML096W",6570,6900,6560,6770,6560,6040,3,5150,5010,5400,4740,4900
"YML095C",3540,3500,3840,3480,3860,3750,2,2560,2200,3150,2700,2440
"YML094C-A",120,100,110,90,110,90,2,80,110,90,70,100
"YML094W",2570,3160,2770,3260,2430,3110,2,2460,2800,3250,1980,2690
"YML093W",4130,4420,3420,4080,3880,3860,2,2530,2830,3110,2300,2820
"YML092C",69560,80290,70970,74120,79020,73770,2,59290,65050,70800,62810,63360
"YML091C",44200,50000,40810,44000,45200,40360,2,39190,45340,51050,37110,43760
"YML090W",1490,1090,1360,1230,1550,810,2,1040,1600,1420,1360,1660
"YML089C",220,300,290,270,250,250,3,270,200,270,240,170
"YML088W",16960,17080,16600,18130,17070,15490,3,10440,9990,10860,8900,10140
"YML087C",5200,5030,4000,4860,4690,4760,1,3590,4110,4800,2960,3920
"YML086C",44100,46440,38230,44570,42210,39380,3,42390,45690,50010,46420,41750
"YML085C",95360,100370,95160,100110,96500,93720,2,79190,83770,87690,78150,79440
"YML084W",100,70,80,100,120,70,2,70,70,70,100,70
"YML083C",2300,2130,2070,2330,2280,1870,2,1250,1530,1560,1470,1410
"YML082W",7960,8240,6800,7460,7520,6390,1,4670,5750,5890,5000,5110
"YML081C-A",23650,28560,24920,28820,29260,30720,3,28460,30120,31590,25730,27100
"YML081W",12220,12380,11510,11840,11030,10390,2,9120,8200,9150,8680,8570
"YML080W",2220,3620,2320,2370,2750,2980,3,1100,1360,1110,980,1360
"YML079W",21730,25590,21960,24710,25320,25130,1,18880,19580,24400,18070,19540
"YML078W",56220,67360,59900,63120,67590,66380,3,50360,46540,57460,52010,55340
"YML077W",5620,6670,4940,6470,6020,5200,2,5260,5330,6280,4240,5590
"YML076C",13090,12650,12560,12250,12640,11600,3,6610,6460,7700,6150,5780
"YML075C",23720,24090,20290,21730,21600,20790,2,22540,22850,23350,25430,18720
"YML074C",37640,40420,35250,38980,36610,34910,3,37330,36730,39990,28750,34000
"YML073C",173220,201000,177390,192460,200230,200080,2,210170,183690,224870,209860,198480
"YML072C",79480,77980,67660,68600,70680,65070,1,84870,82420,94170,85410,71350
"YML071C",6580,7630,6480,6700,6900,5950,2,4690,4360,4610,3710,4560
"tR(UCU)M2",80,80,110,90,90,80,3,120,70,130,70,100
"YML070W",80380,85190,78010,80310,82420,77650,1,65840,69390,79850,68780,66430
"YML069W",34030,39920,32920,37840,34740,33920,1,22360,24450,28110,21430,25060
"YML068W",7240,7190,6540,7090,7780,6820,2,6060,5330,6670,5290,5450
"YML067C",28830,32950,30130,33230,33250,33470,3,23320,26520,27860,23560,25000
"YML066C",7810,7840,8040,7550,6830,6920,2,4950,4710,5450,4520,3840
"YML065W",6580,5770,6090,6300,5040,5320,2,3640,3980,3850,3660,3280
"YML064C",8920,10750,8360,9210,10110,9900,3,6290,7080,8160,6400,7490
"YML063W",276200,318810,291640,322780,303360,308290,2,359730,355800,416800,314630,359470
"YML062C",6740,7620,7390,8150,7520,7550,2,5190,5240,7130,4460,6000
"YML061C",7760,8880,7400,7690,7570,7780,2,5250,5590,5150,4570,4940
"YML060W",1860,2460,1990,2300,2030,1850,2,1060,1060,1020,1250,1100
"YML059C",12870,13640,11340,11370,12140,12610,2,11180,11340,12450,11460,10520
"YML058W-A",1560,2140,1910,1520,1790,1620,2,2250,1960,2270,2500,2740
"YML058W",73790,87300,82540,81910,84290,88300,2,90480,100400,102460,96000,93870
"YML057C-A",260,250,260,240,240,180,2,190,240,210,170,280
"YML057W",46910,49370,43660,45210,44150,42920,2,39810,39450,43940,40030,35680
"YML056C",66570,70800,62780,65680,60440,57950,3,81680,73460,81160,76380,61450
"snR54",270,420,330,410,420,410,2,470,610,730,580,610
"YML055W",14100,17780,15840,16510,16420,16800,2,10180,10310,10020,8220,9840
"YML054C",8060,8830,8710,7370,8420,7440,3,12050,13410,15110,12830,11520
"YML054C-A",1260,1020,1420,1150,1190,1180,2,1180,1010,1250,1090,1140
"tY(GUA)M1",70,70,70,70,80,80,2,140,130,110,100,80
"YML053C",8810,10320,9050,10180,10640,9140,2,5810,5610,6700,5060,6390
"YML052W",54410,65070,54980,56810,63920,62210,2,65620,69550,72140,65930,61540
"YML051W",32230,36220,31450,33040,34200,32550,2,24390,25280,26890,24850,22800
"YML050W",4940,5410,4740,5420,5090,4900,1,5210,4150,5150,4190,4110
