"","A.t1_rep4","A.t2_rep4","A.t3_rep4","A.t4_rep4","A.t5_rep4","A.t6_rep4","B.t1_rep4","B.t2_rep4","B.t3_rep4","B.t4_rep4","B.t5_rep4","B.t6_rep4"
"YDR054C",74900,79080,78180,80120,79460,73300,50660,50080,54660,59720,48960,52060
"YDR055W",71620,75100,69820,74200,77620,70060,252380,241980,246840,280820,232200,229000
"YDR056C",50700,60640,52120,60100,58020,58660,51220,50940,55480,58920,44200,50500
"YDR057W",22380,23720,20220,22860,20680,18700,18720,16800,17660,21340,17000,14400
"YDR058C",12500,13560,12580,13400,12060,15100,8960,9300,10000,12760,8060,10780
"tR(UCU)D",200,200,200,200,200,180,180,200,220,200,220,200
"tD(GUC)D",220,200,200,240,200,220,240,320,220,200,260,280
"YDR059C",76720,85020,76020,77480,86920,86000,41140,41520,45860,50500,42840,39180
"YDR060W",12380,13560,11920,13280,13920,13540,10580,11280,9280,10000,8260,7920
"YDR061W",26340,27980,25120,24120,26760,24220,22120,19840,20760,23960,18340,19400
"YDR062W",82400,93160,78220,78240,80200,79420,91600,94200,98020,103480,86400,84000
"YDR063W",36060,40380,38840,40940,43520,40360,36420,35620,37500,43800,31160,35380
"YDR064W",443200,536780,464200,537580,500500,562340,644840,651340,661500,696680,655460,641180
"YDR065W",10340,11860,11020,9700,10700,8560,5660,7480,6580,7060,6240,5160
"YDR066C",5900,6520,5920,6160,6140,6440,5340,5200,4880,5700,4800,5460
"YDR067C",15000,16380,16960,15680,17440,18240,14140,13300,14940,15740,12300,15540
"YDR068W",25240,26560,23100,26800,25180,23360,14560,16920,16760,19220,11420,17240
"YDR069C",23540,20840,21400,19640,20300,18860,17880,17540,17400,20500,18020,15680
"YDR070C",7100,6660,7060,7120,7160,8460,36100,40800,44120,47880,35260,36260
"YDR071C",71280,76180,74200,78680,78080,77360,66140,64980,71320,82600,56360,71280
"YDR072C",82560,88680,81460,80380,80100,78820,83960,84960,87000,96620,81360,74640
"YDR073W",23380,28960,25240,27640,28160,26840,23340,26920,24820,28100,20780,22940
"YDR074W",261760,238800,251620,230360,229500,192300,562500,537680,511640,573420,515700,437800
"YDR075W",8740,9260,8780,8540,8840,9040,4420,3740,3980,4560,3040,4960
"YDR076W",18140,21080,19480,19320,19380,19300,10680,9520,10700,11320,10880,10100
"YDR077W",538520,561900,521720,534660,565640,528480,3242440,3075980,2950940,3368940,3218100,2964240
"YDR078C",7000,9400,6880,8780,8480,7760,3640,4240,4960,4780,3120,4440
"YDR079W",12280,14800,14220,14880,14660,16660,10600,11660,11620,12960,10380,12360
"YDR079C-A",6340,7080,6460,8420,7060,8260,5500,6440,6300,7240,5700,5380
"YDR080W",19300,17400,17440,16820,17940,14980,13080,13220,13160,14020,12540,10260
"YDR081C",25400,27400,23900,27200,24200,24080,14860,13760,13100,16060,12560,14620
"YDR082W",9160,10580,10820,11100,10680,10500,6060,6540,6160,8160,5720,7120
"YDR083W",4380,6200,4360,6260,6040,4820,4480,5080,4400,6280,3660,4460
"YDR084C",59640,72240,63640,62560,70640,67000,51380,52000,55020,57560,53500,50040
"YDR085C",38940,36080,38560,37400,37080,32080,77980,75040,70700,79960,67560,65380
"YDR086C",78540,93620,82620,93660,95980,94000,66220,68400,74520,82720,61160,71280
"YDR087C",16920,18500,19200,17660,17460,17360,14400,15240,13940,15000,13340,13160
"YDR088C",12780,13380,12920,13080,12200,12400,6340,6720,7460,7400,5440,6480
"tR(ACG)D",240,280,380,300,400,300,460,440,460,560,780,520
"YDR089W",9860,11260,9780,11300,10300,10100,22080,14900,20540,21580,17840,20440
"YDR090C",36340,40840,36860,35700,39420,37800,27860,27440,27580,32360,29900,26760
"YDR091C",41040,44920,34820,39880,38780,41960,39140,33560,35900,37300,35460,33960
"YDR092W",55160,64900,60320,63120,62660,66240,42120,39880,40560,43320,39640,40180
"YDR093W",52580,53340,46520,45720,44860,43820,38360,33800,32340,34980,35540,26480
"YDR094W",200,180,200,200,200,220,200,200,200,200,220,220
"YDR095C",900,760,660,1040,720,520,280,360,360,300,360,340
"YDR096W",70540,64900,64700,60320,61540,56560,58180,62500,55720,63240,55800,44160
"YDR097C",15040,14780,11340,12800,11040,10260,9440,7820,8680,9320,7200,7740
"YDR098C",60680,72880,63280,71180,66560,71660,42580,43080,44660,49520,43440,44420
"tQ(UUG)D2",200,220,200,220,200,220,200,200,180,200,200,200
"YDR098C-B",22720,23260,20500,20680,20580,18540,75760,72680,66960,79840,69500,62180
"YDR098C-A",180,200,200,220,200,200,220,200,200,180,200,220
"YDR099W",254000,285740,246020,271280,269880,270440,252840,240980,252260,280680,209920,245040
"YDR100W",84240,100800,85200,89980,101200,97420,80240,81200,89520,100600,83140,78500
"YDR101C",11340,14720,12300,13260,14320,14080,9840,9920,9460,11120,9000,7180
"YDR102C",1260,1320,1140,1360,1620,1280,820,840,660,940,700,1000
"YDR103W",29240,28460,26700,25800,27200,23320,23580,22360,22180,25080,20800,20880
"YDR104C",15400,15000,14300,12820,12320,13440,6920,7400,6600,8100,6760,7200
"YDR105C",53880,62840,53040,58500,56220,60040,58860,57760,62640,65320,64020,53180
"YDR106W",3100,3120,2260,2940,2440,2980,1800,2160,2200,3200,2180,2220
"tI(AAU)D",180,200,200,200,220,180,200,180,180,240,200,200
"YDR107C",35180,34420,31380,32300,30560,28820,28780,26960,27760,28060,28540,24740
"YDR108W",17740,17240,15780,18040,18140,16120,13660,12420,12480,14380,10820,13060
"YDR109C",17160,20060,16380,16660,18500,16200,11460,10760,12600,13380,12220,10060
"YDR110W",7620,8740,7260,9040,7700,8000,5820,5460,6220,6100,3820,5120
"YDR111C",68020,69380,60480,67480,64240,62780,18440,19500,20320,22280,19780,16640
"YDR112W",5240,6180,5440,5020,6200,5180,880,1160,1720,1560,1400,1020
"YDR113C",12200,13620,11360,13640,14580,12820,8820,9160,8700,9160,7380,8060
"YDR114C",320,320,320,280,240,240,380,260,360,380,280,380
"YDR115W",14620,17280,17580,16740,16320,17940,17880,18220,20000,20380,14820,19060
"YDR116C",26440,33460,27220,29240,29320,28960,30380,29560,32740,34900,29220,30980
"YDR117C",23520,25500,24420,24820,22700,22340,18700,17520,19960,20320,15320,19340
"YDR118W",12940,14580,13120,14220,13220,12240,8740,7340,8420,9900,8440,9280
"YDR118W-A",240,280,240,220,280,240,240,280,300,260,240,260
"YDR119W",25220,29100,27720,30340,27740,26940,29300,27720,30140,31260,29860,25320
"YDR119W-A",4060,3180,3020,3900,4520,3140,51580,54460,62060,66740,53440,55880
"YDR120C",11000,13380,11040,11160,12980,10360,10720,11260,8700,11660,10680,8840
"YDR121W",9720,10300,10360,10620,10120,10060,7380,8440,7640,7900,8140,8020
"YDR122W",74300,74320,64600,65580,66460,61220,59600,57420,56940,67900,53960,55380
"YDR123C",14720,14980,13100,14560,14740,13220,3140,3940,3480,4160,3020,3740
"YDR124W",10000,11900,10400,9400,10020,9160,9260,9740,9540,9760,9880,7900
"YDR125C",13140,12680,13820,13120,14340,12060,8900,9900,10020,11940,10320,9020
"YDR126W",12060,14940,11460,14760,13760,13800,8360,9220,8700,11120,8780,10500
"YDR127W",82540,85940,74280,73800,72700,68920,86080,79180,84480,92420,81000,70080
"YDR128W",41780,42100,37780,40600,40600,38940,23800,25480,22980,27860,25280,22440
"YDR129C",296540,316300,280480,289060,283300,268520,300800,281200,288560,323700,277400,268080
"YDR130C",10180,11420,10480,11280,11320,10680,7000,7420,8020,9420,5840,7620
"YDR131C",14800,15400,16340,15440,15460,14060,10020,11780,11080,13220,10360,10560
"YDR132C",24380,28160,26380,26580,26100,26160,9760,11540,11640,14300,11320,10500
"YDR133C",13960,16220,14260,14680,18440,17520,38460,39620,44620,41380,42400,37540
"YDR134C",105460,128200,114920,108220,129400,122040,260520,290840,294720,300060,290540,260540
"YDR135C",80960,84500,66080,72900,70900,69060,70980,68980,70420,77120,64980,57260
"YDR136C",560,620,660,580,580,780,620,540,480,480,520,620
"YDR137W",24100,25080,22240,24840,21460,21500,18580,17220,17140,18800,15040,15640
"YDR138W",20700,22740,21140,22400,20360,19240,12600,12340,12340,14980,12080,14860
"YDR139C",20620,23680,23480,26040,27620,26680,19880,21520,22640,25880,17880,21820
"YDR140W",18560,20580,19880,20920,19680,19760,13240,14420,14440,14920,11340,15400
"YDR141C",46140,44620,40780,42100,39020,38940,33340,35940,31320,34980,33300,29640
"YDR142C",25760,28360,26900,26820,28780,24700,20120,21060,20680,23840,19860,19940
"YDR143C",30240,33140,28320,29800,30880,29200,28340,25480,25180,30580,26040,26500
"YDR144C",24500,29500,22280,27760,25040,24700,19900,16980,16620,18680,17180,14880
"YDR145W",40800,40460,40500,39240,39540,38420,26940,26960,28440,33380,23380,23660
"YDR146C",16320,20340,14160,16240,15900,16220,16120,15040,16160,17260,12940,17100
"YDR147W",15280,15040,13380,13640,14920,14320,7400,7500,7340,8340,5540,7820
"YDR148C",108520,125060,102940,109260,115520,109460,131560,120740,135480,140460,124560,131600
"YDR149C",240,260,240,200,280,240,240,220,180,240,200,220
"YDR150W",33860,33820,32900,30520,29740,30440,24240,25140,24520,27540,23380,21200
"YDR151C",26880,33480,31680,29540,31800,27500,22620,25340,23820,26920,19820,21840
"YDR152W",31800,35340,29660,32100,35920,30660,22740,22900,22320,25720,18780,21480
"YDR153C",26160,27020,25520,27460,26940,23320,17480,17800,17920,19280,14140,19020
"YDR154C",4000,5240,5020,4440,4680,5020,6620,7500,7380,8200,6820,6240
"YDR155C",671220,798740,689580,748340,803680,806080,949560,969480,1008080,1086760,1082560,962220
"YDR156W",15160,20040,16120,17920,17420,17240,8540,9620,8400,11140,11260,9120
"YDR157W",260,280,400,400,280,340,480,480,300,380,360,360
"YDR158W",386260,446760,369680,409840,413100,396760,320880,304440,309860,352980,291500,295580
"YDR159W",20740,18640,19980,19280,17940,16880,14360,13800,13460,17200,12680,14380
"YDR160W",25220,28860,24020,26560,24760,24140,26840,27220,27480,30480,26200,22880
"YDR161W",21060,25360,24760,22860,22760,23240,21960,23100,20480,24580,20860,18180
"YDR162C",17340,19220,17980,17520,16980,16340,11660,12120,11620,13040,8900,12260
"YDR163W",10700,10780,9720,9500,11740,10420,7300,7380,8180,9560,6860,7700
"YDR164C",39400,44080,36140,36380,37840,37080,30440,27800,29040,34120,27080,28480
"YDR165W",17280,18360,16980,17660,16480,16500,14680,17720,16180,17800,16300,13460
"YDR166C",25180,27100,24660,25820,24240,23580,21160,18200,19100,22360,17160,16900
"YDR167W",18120,20400,21200,22360,20920,21160,16420,16480,17160,18440,15220,17440
"YDR168W",63920,69960,65880,67300,66100,60520,52400,54280,52080,60240,47620,53060
"YDR169C",45520,43900,44000,42840,44780,40780,32080,30940,31020,34000,29440,30300
"YDR169C-A",1680,1520,2120,1600,1480,1180,1620,1140,1340,1260,1220,1560
"YDR170C",55300,49200,48780,49800,47000,46680,44580,42440,39860,47640,42180,35100
"tQ(UUG)D3",180,180,180,200,200,220,200,240,200,200,220,220
"YDR170W-A",25740,25580,26200,26860,29080,26160,17680,18020,16620,20440,16200,15860
"YDR171W",130580,121520,138700,120600,130860,112560,240440,271160,254220,310100,264800,231640
"YDR172W",100340,103640,87080,97460,96640,88340,82220,72200,80420,86900,66300,71660
"YDR173C",8340,9320,9560,10500,10540,9620,8000,7440,8240,8080,7080,8100
"YDR174W",108800,127460,114080,124240,118520,119380,115300,113800,117180,126520,111040,114960
"YDR175C",29520,31420,29520,30860,31740,28700,27300,25940,28840,31200,26640,29320
"YDR176W",29560,30800,30980,28980,27840,25980,17260,17920,16720,20700,13840,18260
"YDR177W",30040,37200,36460,39860,36640,37200,32940,32460,35040,38760,25020,34580
"YDR178W",197120,218520,191560,196780,213420,204520,217400,212580,241760,259780,225700,217480
"YDR179C",1260,1960,1960,2300,1820,1960,1380,1500,1460,1800,960,1660
"YDR179W-A",5740,6120,5340,6520,6560,7440,4280,3760,3940,4680,3180,4180
"YDR180W",9040,10780,8300,8560,9480,7760,5280,4960,5140,4980,4580,4780
"YDR181C",14580,15560,14900,15160,17220,14480,9020,10320,11300,12360,8440,10520
"YDR182W",61680,72920,60620,65000,67260,62360,56500,49980,59360,59460,53300,54120
"YDR182W-A",1400,1480,1480,1300,1740,1080,1260,1320,1240,1060,760,1080
"YDR183W",7500,7980,7520,8500,7340,7640,5160,6220,5080,7040,5000,5780
"YDR183C-A",440,420,400,420,500,520,320,320,400,360,320,380
"YDR184C",4760,4500,4400,5000,5500,4740,2780,3040,1980,2840,2160,2260
"YDR185C",8220,9280,9180,9880,9160,9180,9200,10600,10460,10680,8180,10900
"YDR186C",57240,60720,51080,55740,53920,49360,36960,36260,38380,42020,33740,33680
"YDR187C",560,440,620,780,540,620,700,880,580,940,1180,840
"YDR188W",115140,127140,108180,110440,106840,101800,90580,91660,88620,98180,84160,81600
"YDR189W",45400,49100,40360,44200,42840,41680,34740,34980,36360,40340,34240,31860
"YDR190C",51540,59020,52180,55820,58360,50660,46520,45880,48260,52540,41940,44100
"YDR191W",7840,9120,8240,8940,9380,8780,4920,4020,4200,4580,3320,4920
"YDR192C",11900,14440,12700,13460,13040,12560,8580,8020,8900,8480,8200,8640
"YDR193W",240,240,240,200,180,220,200,200,320,220,320,240
"YDR194C",34420,36860,30620,35660,32900,29700,35020,31720,38600,40520,29420,33480
"YDR194W-A",240,220,240,220,280,280,200,200,200,280,200,200
"YDR195W",13760,14300,14280,15680,15980,14940,10820,10880,11140,14520,9560,11080
"YDR196C",27600,28440,30180,31260,31400,31060,26460,28480,28500,32360,24140,27980
"YDR197W",13240,15020,14080,14340,15360,13820,13720,12100,13340,16180,11980,12540
"YDR198C",12840,13620,13200,12780,13900,11860,7780,8720,8820,9760,7880,7500
"YDR199W",260,240,260,260,280,280,220,320,240,200,240,180
"YDR200C",18500,18260,16660,17700,18560,16800,10800,11420,11040,12980,10620,11560
"YDR201W",10340,11000,10280,11360,10240,11440,8000,6420,7080,8240,6340,7440
"YDR202C",17720,17680,15520,14700,16220,14580,15440,15660,15980,18420,13540,15000
"YDR203W",260,260,300,400,260,340,240,320,280,220,280,300
"YDR204W",47420,55900,54140,51560,56780,51140,45920,42740,49320,53680,47780,45560
"YDR205W",38320,40240,36440,37940,37380,35880,30180,27600,29820,32220,28120,27320
"YDR206W",35940,38280,33040,37560,34220,33200,29900,29680,28700,32120,27480,27800
"YDR207C",19560,18360,18380,18100,17060,17140,11960,12380,10920,11060,9240,10080
"YDR208W",46220,43200,41120,40760,41500,38020,29520,31780,29420,36080,29460,28440
"YDR209C",5820,7680,5840,6920,6060,6940,7040,6880,7660,8300,5420,7240
"YDR210W",180,180,200,220,200,200,180,200,220,180,200,200
"YDR210W-B",17420,15820,14680,15620,14900,13560,23080,24600,20660,27520,21600,20480
"YDR210W-A",200,200,220,220,180,220,200,180,200,220,180,200
"YDR210C-D",26100,24300,21500,22460,22280,20320,79080,82580,68580,84920,73520,66420
"YDR210C-C",200,180,180,200,220,200,200,180,200,220,180,200
"tI(UAU)D",260,200,200,220,200,240,240,200,260,200,200,220
"YDR211W",38880,37680,36240,41280,36600,35320,27760,22500,24060,27640,21740,25480
"YDR212W",91460,103500,91360,95640,93680,90580,77800,76260,75700,86680,79940,71500
"YDR213W",11440,12280,12260,11000,11080,10800,6580,8260,8120,8580,6900,5740
"YDR214W",74180,81580,76640,78160,82240,77540,79320,84600,79000,92440,78980,74560
"YDR215C",1320,1380,820,1500,1200,1340,720,720,1200,660,940,600
"YDR216W",161640,155240,141940,132080,144120,130460,88100,89900,83840,96560,83880,70780
"YDR217C",15460,12640,11880,12700,11460,11180,6500,7220,7200,7460,6580,5800
"YDR218C",3840,4060,3760,3320,4180,3120,1760,1800,1820,2220,1620,2160
"YDR219C",18420,18780,16780,18240,16380,16040,13160,12500,14640,17420,12280,12820
"YDR220C",1820,1760,1600,1800,1540,1440,1180,1160,900,1340,1380,1340
"YDR221W",34080,35100,31800,34000,36260,31000,28140,28700,29820,28760,27640,23000
"YDR222W",12080,14080,14560,15200,14240,13720,9240,11400,9400,12500,8380,6960
"YDR223W",11860,12560,12380,11560,12760,10840,8960,10480,9980,9680,7980,8800
"YDR224C",223500,276180,237880,267640,271640,269740,232560,260440,249000,272340,208860,238960
"YDR225W",154380,175040,164120,184680,172500,179240,224240,243220,237880,272000,225780,232800
"YDR226W",210580,265200,209920,232100,229720,222160,240140,228360,243880,259060,215740,213960
"YDR227W",17600,17480,16100,18900,14100,14460,9740,8840,8760,10120,8060,8420
"YDR228C",21580,23600,19120,21800,20060,19740,14920,13340,14160,15060,12520,15560
"YDR229W",26700,27120,25460,26460,26040,25300,21660,22460,22520,26080,20300,21440
"YDR230W",560,680,640,580,820,520,660,640,800,1000,620,860
"YDR231C",20880,20460,20440,22780,21080,23140,19460,20820,20960,22680,21580,20700
"YDR232W",43120,39620,36120,37620,34120,31740,35640,33440,31800,34520,31400,31360
"YDR233C",327440,351720,315520,349560,335960,339700,304400,295680,275960,309420,296300,270820
"YDR234W",44560,48900,41500,44940,42260,40680,30460,31080,30340,32120,32080,24600
"YDR235W",23560,24540,24820,25100,22480,21860,19040,17940,20020,23120,17420,19440
"YDR236C",30540,39760,33780,35620,36940,37820,29480,29080,29180,35940,29980,27380
"YDR237W",25520,29080,28820,30280,28100,29040,26880,24100,26400,28220,23120,26700
"YDR238C",111460,112220,96280,101420,93360,91880,95580,82560,86300,96280,77380,78800
"YDR239C",12860,15360,12500,14580,13140,13780,8600,9080,8360,11020,9120,8240
"YDR240C",8100,9900,9400,8780,9580,8640,6100,6080,5860,6220,5600,5700
"YDR241W",2860,3620,3620,4920,4080,4140,2840,2560,2980,4460,2920,3780
"tY(GUA)D",200,220,200,200,200,280,240,280,320,180,220,200
"YDR242W",15500,16520,15460,17420,17140,15620,11040,11360,11500,12980,10120,10360
"YDR243C",10040,11660,10680,11860,10440,9900,6320,7580,7660,8480,7840,6580
"YDR244W",28820,28980,28860,31160,30040,29300,22340,22860,23020,26440,21460,23940
"YDR245W",51780,60380,51760,56580,55600,55120,44020,43620,44000,51020,40680,44220
"YDR246W",37740,42620,41900,44040,43640,41380,29940,31960,30180,36300,29380,28720
"YDR246W-A",3220,3900,3360,2980,3600,3180,3140,3380,3440,3560,2480,3160
"YDR247W",19260,19340,17740,17560,17460,14380,30000,35140,28880,33820,30880,21980
"YDR248C",13880,15040,13980,14740,15700,13140,13560,14340,14100,15900,10360,14580
"YDR249C",11060,12160,12220,11020,10400,10520,9420,8980,8400,8480,8640,8260
"YDR250C",2740,2640,2860,3020,3160,2720,2280,2460,1940,2180,2780,2440
"YDR251W",120000,123120,116960,117260,116620,98080,116740,113260,110420,129100,111220,97120
"YDR252W",4660,6320,6180,6500,7000,6820,4960,5960,6040,6240,4800,5780
"YDR253C",6780,9620,7760,8760,7780,7660,5980,5940,5900,7840,5540,6060
"YDR254W",13240,15360,14600,14420,13100,12980,11820,12060,13340,13820,13000,12300
"YDR255C",23900,22180,24320,21760,21640,20260,20160,20740,20840,23060,21440,17540
"YDR256C",18000,20060,17680,18680,17720,17180,20220,22020,22020,25100,20560,21960
"YDR257C",21840,26440,23280,24720,25520,24820,18640,17440,18220,20820,16820,20520
"YDR258C",43420,42160,46960,40240,38640,37580,93560,93860,91580,116780,93020,80440
"YDR259C",10760,10660,11580,10700,10100,9240,3600,4600,3860,4580,3140,3680
"YDR260C",21780,25620,22500,22720,22740,23780,11240,12720,10200,13100,9320,11700
"YDR261C",49260,57920,49460,55440,52380,48440,51320,47840,50400,58220,50480,47600
"tS(AGA)D2",200,200,220,200,200,240,280,400,200,360,320,240
"YDR261W-A",200,180,200,200,200,200,200,200,200,200,200,200
"YDR261W-B",15580,14100,14060,13180,14340,13060,19080,21280,16980,21000,17060,16860
"YDR261C-D",26600,27200,23580,24740,22940,23160,109680,116000,98960,120840,104740,91300
"YDR261C-C",220,200,200,200,200,200,200,200,200,200,180,200
"tG(GCC)D2",440,480,560,420,400,420,1320,1660,1380,2080,1560,1480
"YDR262W",42920,45640,43780,45000,48580,46040,48940,44860,46900,53320,49280,46080
"YDR263C",3260,3180,3200,3240,2620,2720,2880,3020,2800,3560,2960,2840
"YDR264C",127560,136780,117940,124560,126280,116220,98020,93940,98360,110240,96620,92480
"YDR265W",19480,22400,23300,21900,23220,21700,17220,16280,17600,18800,16420,14980
"YDR266C",28500,30440,26980,26520,26920,24520,21420,20360,20460,23720,18180,19660
"YDR267C",32420,34280,33960,35260,33780,29340,26000,25720,25660,29240,24900,22660
